      Step     Time          Energy         fmax
BFGS:   82 05:37:02     -859.665517        0.9650
BFGS:   83 05:43:32     -859.679968        0.0341
BFGS:   84 05:45:37     -859.680072        0.0300
BFGS:   85 05:50:38     -859.675610        0.3800
BFGS:   86 05:55:40     -859.680170        0.0273
BFGS:   87 05:57:45     -859.680180        0.0305
BFGS:   88 06:05:21     -859.236874        3.9471
BFGS:   89 06:13:19     -859.679570        0.0682
BFGS:   90 06:16:52     -859.679860        0.0394
BFGS:   91 06:19:41     -859.679940        0.0259
BFGS:   92 06:22:30     -859.679991        0.0246
BFGS:   93 06:25:19     -859.680035        0.0255
BFGS:   94 06:27:24     -859.680076        0.0284
BFGS:   95 06:34:16     -859.600081        0.7856
BFGS:   96 06:41:08     -859.679890        0.0384
BFGS:   97 06:44:19     -859.679974        0.0242
BFGS:   98 06:45:40     -859.679930        0.0257
BFGS:   99 06:52:54     -859.534528        2.4135
      Step     Time          Energy         fmax
BFGS:    0 06:59:46     -859.680099        0.0309
BFGS:    1 07:01:51     -859.680107        0.0360
BFGS:    2 07:07:58     -859.656788        1.2084
BFGS:    3 07:13:22     -859.679949        0.0375
BFGS:    4 07:16:11     -859.680012        0.0506
BFGS:    5 07:24:31     -859.353163        3.3852
BFGS:    6 07:32:08     -859.680125        0.0242
BFGS:    7 07:34:57     -859.680087        0.0178
BFGS:    8 07:36:18     -859.680118        0.0164
BFGS:    9 07:38:46     -859.680069        0.0259
BFGS:   10 07:43:03     -859.678316        0.1338
BFGS:   11 07:47:21     -859.680012        0.0297
BFGS:   12 07:50:32     -859.680113        0.0180
BFGS:   13 07:54:05     -859.680165        0.0146
BFGS:   14 07:57:17     -859.680231        0.0097
